date,global_active_power,global_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,voltage,global_intensity,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,is_weekend,is_holiday,month,day_of_week,day_of_month,day_of_year,week_of_year,season,sin_month,cos_month,sin_dayofweek,cos_dayofweek,sin_dayofyear,cos_dayofyear
2007-05-30,1609.866,147.058,2250.0,5948.0,7804.0,234.83139583333332,4.828472222222223,10829.1,10.757735849056605,15.066037735849056,7.59433962264151,3.6226415094339615,2.2857142857142856,0,0,5,2,30,150,22,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5307300481619334,-0.8475409228928311
2007-05-31,938.55,129.586,935.0,477.0,3552.0,235.09652777777777,2.7918055555555554,10678.5,10.757735849056605,15.066037735849056,7.59433962264151,3.6226415094339615,2.2857142857142856,0,0,5,3,31,151,22,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.5160623910158528,-0.8565509959010036
2007-06-01,1045.37,143.345,0.0,483.0,7664.0,235.32296527777777,3.134930555555556,9275.833333333332,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,4,1,152,22,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5012418134457758,-0.865307254363206
2007-06-02,1484.362,166.108,3971.0,1250.0,7633.0,234.4690277777778,4.474027777777778,11885.366666666663,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,5,2,153,22,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.48627270710869,-0.8738071036110808
2007-06-03,2108.026,182.458,4985.0,7529.0,8334.0,234.762375,6.352916666666667,14285.76666666667,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,6,3,154,22,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4711595076738638,-0.8820480249558537
2007-06-04,911.618,223.192,1585.0,836.0,4533.0,234.7480694444444,2.8222222222222224,8239.633333333333,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,0,4,155,23,2,1.2246467991473532e-16,-1.0,0.0,1.0,0.4559066935084588,-0.8900275764346767
2007-06-05,1458.892,255.692,4484.0,1027.0,6448.0,234.6927638888889,4.465138888888889,12355.866666666663,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,1,5,156,23,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.440518784350495,-0.8977433935342337
2007-06-06,1695.813,231.251,3330.0,829.0,11679.0,234.62111458333337,5.111736111111111,12425.55,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,2,6,157,23,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.42500033996955416,-0.9051931898913974
2007-06-07,985.002,172.334,985.0,699.0,3959.0,234.47880555555557,2.9823611111111115,10773.7,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,3,7,158,23,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.4093559588156213,-0.9123747579707273
2007-06-08,2148.046,229.732,2799.0,11440.0,11380.0,236.19744444444444,6.448194444444444,10181.76666666667,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,4,8,159,23,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.39359027665646673,-0.9192859697186104
2007-06-09,1105.26,233.192,852.0,620.0,6920.0,240.697375,3.3024305555555555,10029.0,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,5,9,160,23,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.3777079652039649,-0.9259247771938498
2007-06-10,1340.812,239.092,4202.0,1924.0,5983.0,240.84428472222223,4.005694444444444,10237.866666666663,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,6,10,161,23,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.36171373072976765,-0.9322892131745133
2007-06-11,794.654,194.634,0.0,487.0,5328.0,240.85675,2.4179166666666667,7429.233333333334,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,0,11,162,24,2,1.2246467991473532e-16,-1.0,0.0,1.0,0.3456123126707335,-0.9383773917408641
2007-06-12,918.766,216.416,1882.0,475.0,3898.0,240.2248958333333,2.8586111111111108,9057.766666666666,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,1,12,163,24,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.3294084822245304,-0.9441875088341993
2007-06-13,927.272,208.26,957.0,857.0,5216.0,240.39760416666667,2.8175,8424.533333333333,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,2,13,164,24,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3131070409358269,-0.9497178427914316
2007-06-14,1259.084,231.696,3322.0,2147.0,7054.0,239.84778472222223,3.783333333333333,8461.733333333334,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,3,14,165,24,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.29671281927349075,-0.9549667548552551
2007-06-15,989.604,251.762,2269.0,4011.0,4547.0,240.46438194444443,3.06625,5666.4000000000015,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,4,15,166,24,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.2802306751992159,-0.9599326896597447
2007-06-16,2017.762,307.558,3289.0,4498.0,11108.0,239.50169444444444,5.975,14734.366666666669,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,5,16,167,24,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.26366549272800704,-0.9646141756912435
2007-06-17,1947.09,239.814,4124.0,5038.0,8734.0,240.21918055555557,5.769305555555556,14555.5,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,6,17,168,24,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.24702218048093552,-0.9690098257244062
2007-06-18,678.474,180.81,0.0,529.0,4241.0,240.7762013888889,2.07875,6537.9,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,0,18,169,25,2,1.2246467991473532e-16,-1.0,0.0,1.0,0.23030567023061221,-0.9731183372332619
2007-06-19,845.306,188.166,973.0,537.0,4386.0,240.26706944444445,2.5656944444444445,8192.433333333332,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,1,19,170,25,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.21352091543979612,-0.9769384927771817
2007-06-20,1074.286,227.302,1761.0,2588.0,5106.0,240.15616666666668,3.306805555555556,8449.766666666666,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,2,20,171,25,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.19667288979357647,-0.980469160361632
2007-06-21,806.946,222.546,932.0,2400.0,3711.0,240.57494444444444,2.500833333333333,6406.1,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,3,21,172,25,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.1797665857255624,-0.9837092937736097
2007-06-22,566.294,208.526,0.0,951.0,3482.0,240.83563194444443,1.807361111111111,5005.233333333334,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,4,22,173,25,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.16280701293851715,-0.986657932891657
2007-06-23,477.566,193.12,0.0,786.0,2402.0,240.31896527777775,1.5356944444444445,4771.433333333334,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,5,23,174,25,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.1457991969198751,-0.9893142039703663
2007-06-24,714.656,179.362,0.0,791.0,3449.0,241.1322152777778,2.207638888888889,7670.933333333332,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,6,24,175,25,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.12874817745258132,-0.99167731989929
2007-06-25,1072.202,197.27,1985.0,3621.0,4816.0,240.4222638888889,3.25,7448.033333333333,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,0,25,176,26,2,1.2246467991473532e-16,-1.0,0.0,1.0,0.11165900712169512,-0.993746580436178
2007-06-26,944.908,182.42,971.0,1334.0,5231.0,240.09450694444448,2.877083333333333,8212.466666666667,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,1,26,177,26,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.09453674981719912,-0.9955213724144752
2007-06-27,1480.826,206.998,2603.0,6451.0,7270.0,239.7584097222222,4.429166666666666,8356.433333333334,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,2,27,178,26,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.07738647923346301,-0.9970011699250151
2007-06-28,1295.438,217.446,0.0,4368.0,9541.0,239.4236666666667,3.889583333333333,7681.633333333335,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,3,28,179,26,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.06021327736579302,-0.9981855344718586
2007-06-29,1304.482,206.283,4363.0,667.0,6797.0,240.17944444444447,3.940694444444445,9914.366666666663,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,0,0,6,4,29,180,26,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.04302223300453059,-0.99907411510223
2007-06-30,1335.314,188.354,3049.0,792.0,8376.0,240.01161111111108,3.9715277777777778,10038.233333333334,6.969056603773585,11.254716981132075,5.10377358490566,2.0943396226415096,2.44,1,0,6,5,30,181,26,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.02581844022713308,-0.9996666485105112
2007-07-01,1026.664,172.448,969.0,736.0,4690.0,240.06715277777775,3.080694444444444,10716.066666666666,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,6,1,182,26,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.008606996888688698,-0.9999629591162655
2007-07-02,967.032,176.924,1018.0,5281.0,3445.0,240.6718125,2.9277777777777776,6373.200000000001,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,0,2,183,27,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.008606996888688009,-0.9999629591162655
2007-07-03,1059.912,180.338,467.0,3214.0,4695.0,240.1869375,3.2306944444444445,9289.2,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,1,3,184,27,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.02581844022713239,-0.9996666485105112
2007-07-04,1003.41,253.334,2329.0,2218.0,5632.0,240.65963194444444,3.0954166666666665,6544.5,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,2,4,185,27,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.04302223300453034,-0.99907411510223
2007-07-05,1057.29,246.716,2922.0,770.0,3973.0,240.44444444444449,3.2331944444444445,9956.5,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,3,5,186,27,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.060213277365792774,-0.9981855344718586
2007-07-06,1069.524,219.35,2826.0,3563.0,4005.0,240.5994513888889,3.268611111111112,7431.4000000000015,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,4,6,187,27,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.07738647923346322,-0.9970011699250151
2007-07-07,1358.206,214.044,997.0,3047.0,10177.0,239.91013888888887,4.034861111111111,8415.766666666666,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,5,7,188,27,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.09453674981719933,-0.9955213724144752
2007-07-08,1089.08,196.92,1825.0,2831.0,5277.0,240.3388958333333,3.289305555555556,8218.333333333332,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,6,8,189,27,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.11165900712169444,-0.9937465804361781
2007-07-09,1180.158,172.422,923.0,594.0,9386.0,240.6176458333333,3.51625,8766.3,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,0,9,190,28,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.12874817745258066,-0.99167731989929
2007-07-10,908.324,176.244,67.0,2227.0,4631.0,239.98305555555555,2.786111111111111,8213.733333333334,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,1,10,191,28,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.14579919691987442,-0.9893142039703664
2007-07-11,722.352,153.856,1015.0,647.0,5284.0,241.0300347222222,2.1994444444444445,5093.200000000001,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,2,11,192,28,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.16280701293851646,-0.9866579328916572
2007-07-12,1069.582,209.098,1029.0,2550.0,6419.0,240.7646180555556,3.2336111111111108,7828.366666666665,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,3,12,193,28,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.17976658572556214,-0.9837092937736098
2007-07-13,794.382,206.694,0.0,633.0,4427.0,240.85480555555557,2.450833333333333,8179.700000000001,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,4,13,194,28,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.19667288979357622,-0.9804691603616321
2007-07-14,1288.17,258.45,3775.0,1968.0,6604.0,241.29188194444444,3.8940277777777776,9122.5,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,1,7,5,14,195,28,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.2135209154397959,-0.9769384927771817
2007-07-15,1046.501,276.494,862.0,715.0,5585.0,240.54533333333336,3.224375,10279.683333333334,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,6,15,196,28,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.23030567023061196,-0.973118337233262
2007-07-16,853.674,233.96,830.0,695.0,4176.0,236.5072361111111,2.660555555555556,8526.9,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,0,16,197,29,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.24702218048093527,-0.9690098257244063
2007-07-17,719.632,176.088,848.0,694.0,3335.0,234.7412569444444,2.27625,7116.866666666667,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,1,17,198,29,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.2636654927280072,-0.9646141756912435
2007-07-18,757.082,156.514,909.0,671.0,4628.0,231.08822916666665,2.386805555555556,6410.033333333333,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,2,18,199,29,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.2802306751992161,-0.9599326896597445
2007-07-19,677.886,187.012,1068.0,703.0,3130.0,234.26186111111116,2.1438888888888887,6397.1,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,3,19,200,29,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.2967128192734901,-0.9549667548552553
2007-07-20,1110.422,223.118,2111.0,2418.0,4765.0,235.56890277777777,3.451666666666666,9213.033333333333,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,4,20,201,29,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.3131070409358267,-0.9497178427914317
2007-07-21,1060.248,236.158,428.0,512.0,7756.0,234.256625,3.291527777777778,8974.8,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,5,21,202,29,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.3294084822245302,-0.9441875088341994
2007-07-22,1377.345,218.719,7091.0,2136.0,5574.0,235.9622673611111,4.228541666666667,8154.75,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,6,22,203,29,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.3456123126707333,-0.9383773917408642
2007-07-23,991.018,143.77,1747.0,1288.0,3847.0,234.50086805555557,3.075972222222222,9634.966666666667,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,0,23,204,30,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.3617137307297674,-0.9322892131745134
2007-07-24,825.284,112.81,0.0,1607.0,5599.0,235.36304166666667,2.550972222222222,6548.733333333334,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,1,24,205,30,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.37770796520396466,-0.9259247771938499
2007-07-25,472.56,108.234,0.0,151.0,2333.0,235.6410486111111,1.4793055555555554,5392.0,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,2,25,206,30,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.39359027665646645,-0.9192859697186105
2007-07-26,924.5,115.092,975.0,3633.0,4346.0,234.94372222222225,2.8381944444444445,6454.333333333334,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,3,26,207,30,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4093559588156211,-0.9123747579707274
2007-07-27,1202.514,120.456,1837.0,49.0,7157.0,235.5536805555556,3.6233333333333335,10998.9,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,4,27,208,30,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.42500033996955394,-0.9051931898913975
2007-07-28,1621.862,178.73,907.0,10265.0,6559.0,235.5072361111111,4.941666666666666,9300.033333333333,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,5,28,209,30,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4405187843504952,-0.8977433935342336
2007-07-29,321.116,118.576,0.0,0.0,1288.0,235.71203472222223,1.0334722222222223,4063.933333333333,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,1,0,7,6,29,210,30,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.455906693508459,-0.8900275764346766
2007-07-30,466.816,129.492,0.0,0.0,2528.0,235.5302291666667,1.4672222222222224,5252.266666666666,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,0,30,211,31,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.47115950767386394,-0.8820480249558535
2007-07-31,812.332,145.786,3277.0,0.0,3575.0,234.9148125,2.5025,6686.866666666667,7.34076923076923,11.740384615384617,4.365384615384615,2.625,1.9444444444444444,0,0,7,1,31,212,31,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.4862727071086902,-0.8738071036110807
2007-08-01,1084.173,144.761,1583.0,0.0,9990.5,234.972,3.278888888888889,6496.049999999999,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,2,1,213,31,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5012418134457756,-0.8653072543632061
2007-08-02,1019.416,144.954,482.0,0.0,6869.0,234.85659027777777,3.087083333333333,9639.266666666666,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,3,2,214,31,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5160623910158526,-0.8565509959010037
2007-08-03,1063.364,125.388,958.0,0.0,9139.0,234.4856041666667,3.2072222222222218,7625.733333333334,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,4,3,215,31,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5307300481619331,-0.8475409228928312
2007-08-04,1144.99,139.226,552.0,398.0,7966.0,235.25722222222225,3.4523611111111108,10167.166666666668,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,1,0,8,5,4,216,31,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5452404385406507,-0.8382797052177745
2007-08-05,787.098,151.254,169.0,0.0,6647.0,235.1152708333333,2.4368055555555554,6302.299999999999,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,1,0,8,6,5,217,31,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.5595892624101763,-0.828770087174504
2007-08-06,1089.72,154.434,1096.0,0.0,7985.0,234.7027430555556,3.3170833333333336,9081.0,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,0,6,218,32,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.5737722679043243,-0.8190148866680802
2007-08-07,1483.58,131.182,437.0,2168.0,9042.0,234.55388194444447,4.425972222222222,13079.333333333332,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,1,7,219,32,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5877852522924734,-0.8090169943749472
2007-08-08,1125.482,119.096,1055.0,1111.0,9660.0,234.512375,3.3805555555555555,6932.033333333333,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,2,8,220,32,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.6016240632249227,-0.7987793728863648
2007-08-09,1071.68,109.474,182.0,4515.0,6646.0,234.2143888888889,3.272361111111111,6518.333333333332,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,3,9,221,32,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.6152845999633277,-0.7883050558305253
2007-08-10,1028.01,117.656,336.0,2651.0,8287.0,234.4888125,3.1297222222222225,5859.5,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,4,10,222,32,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.6287628145958345,-0.7775971469736268
2007-08-11,1091.65,115.77,1180.0,910.0,10339.0,234.9801805555556,3.2856944444444443,5765.166666666668,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,1,0,8,5,11,223,32,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.6420547132365636,-0.7666588193001592
2007-08-12,1241.904,127.776,1123.0,1156.0,8582.0,235.6648541666667,3.742777777777778,9837.4,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,1,0,8,6,12,224,32,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.655156357209085,-0.7554933140726804
2007-08-13,1153.012,130.94,93.0,476.0,11101.0,235.21656944444445,3.44875,7546.866666666665,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,0,13,225,33,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.6680638642135333,-0.7441039398713608
2007-08-14,941.19,132.01,951.0,685.0,6256.0,237.07638888888889,2.8541666666666665,7794.499999999998,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,1,14,226,33,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.680773409477016,-0.732494071613579
2007-08-15,1191.86,159.764,338.0,508.0,9787.0,239.99340972222225,3.5420833333333337,9231.333333333332,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,1,8,2,15,227,33,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.6932812268869771,-0.7206671495538615
2007-08-16,958.496,131.532,962.0,0.0,7476.0,239.73765972222225,2.843888888888889,7536.933333333332,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,3,16,228,33,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.7055836101071774,-0.70862667826446
2007-08-17,1009.892,127.388,244.0,0.0,7769.0,240.4940486111111,2.9815277777777776,8818.533333333333,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,4,17,229,33,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7176769136759615,-0.6963762255968726
2007-08-18,347.96,119.24,0.0,0.0,1830.0,241.27963194444445,1.0788888888888888,3969.333333333333,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,1,0,8,5,18,230,33,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.7295575540864876,-0.6839194216246105
2007-08-19,1422.294,160.018,1025.0,8912.0,5989.0,239.9536666666667,4.2619444444444445,7778.9000000000015,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,1,0,8,6,19,231,33,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.7412220108485957,-0.6712599575675315
2007-08-20,1338.842,155.88,1032.0,6965.0,7383.0,241.30069444444445,3.963333333333333,6934.033333333333,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,0,20,232,34,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.7526668275320083,-0.6584015846980489
2007-08-21,642.556,157.308,0.0,38.0,3296.0,240.5730555555556,1.961111111111111,7375.266666666666,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,1,21,233,34,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.7638886127905429,-0.64534811322955
2007-08-22,1209.808,154.288,3048.0,1836.0,7241.0,240.81731944444445,3.57125,8038.466666666667,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,2,22,234,34,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.7748840413670406,-0.6321034111873488
2007-08-23,1112.312,157.954,2502.0,259.0,5342.0,240.6473055555556,3.330277777777778,10435.533333333333,11.402190476190476,12.142857142857142,7.038095238095238,3.6,2.5,0,0,8,3,23,235,34,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.7856498550787144,-0.6186714032625032
